bin,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
60,,,-0.33253230903406195,-0.4759669203966199,-0.28049573967127817,-0.2865053053938791,-0.07100814035163694,-0.038522015227087536,0.05426061753244138,0.30547089206851386,0.08321412605485179,0.2590979787480228,0.06401736067959618,-0.2937848747681482,-0.3249292898264766,-0.22980111860523955,-0.28481033501912023,0.18123971939454986,0.5670394554661211,-0.11049632356476023,-0.17349250175433628,-0.5227550811063182,-0.2939560981146689,-0.30320648441114706
61,,,,-0.5947088038443873,-0.15912836971757116,-0.1569337004346547,-0.13661164872795786,0.04433513767973185,-0.007552798801469862,0.19516848848368615,0.17603234567849846,0.03081888356763685,0.0656883735865641,-0.2243168758283316,-0.3031326396097045,-0.3157138769960577,-0.22922929924747584,0.3006421387404359,0.5465521664298274,-0.12341561870664107,-0.2228517058822428,-0.4971315532988889,-0.3614137275453793,-0.3388383478225485
62,,,,-0.5759074698441404,-0.4531976268526856,-0.20505584436689614,-0.20796705890858647,-0.06638737782825642,-0.01807126113264168,0.17233596031944656,0.2819843256251646,0.1385539656968069,0.06539839088426813,-0.2483627269195603,-0.28924997830478993,-0.3614017870425448,-0.2694097091237513,0.34305435556407904,0.4522351593443314,-0.18628168884581875,-0.28216888116954664,-0.520867102931553,-0.3669629296799384,-0.3188499084831786
63,,,,-0.5746509665489574,-0.20385236445105012,-0.12798880727262407,-0.17938543703785206,-0.1043858596341014,-0.09805319543362057,0.026173428514995045,0.2417098582138104,0.08656291487904078,0.06723595349921574,-0.14071910448333913,-0.2662135511266301,-0.2608771681542974,-0.24530790934657354,0.41660152619650415,0.4258298323884544,-0.17418293735952073,-0.31181850155850555,-0.5282229057713099,-0.3535665345352834,-0.3071847977428437
64,,,,-0.3911040711653104,-0.21197814440730234,-0.1445957794327697,-0.09441024194259208,-0.12390829565649852,-0.10706195017524056,0.0007173001176914441,0.19328910180408432,0.23589417155431924,0.1346250717367452,0.0011569624092011563,-0.2554980366754016,-0.283270048283522,-0.1444030705245103,0.4173932097764119,0.4241451310956643,-0.1686372757599779,-0.3297266102967269,-0.4829635663534875,-0.3495067501250162,-0.3020030856320481
65,,,,-0.554879285477508,-0.06456908407136819,-0.1716084279187342,-0.21576188803772745,-0.08906280808341549,-0.07340054465864299,0.07715877541139092,0.1830724637185588,0.28700411203372145,0.14863212166151565,-0.02399085331092543,-0.3607086779087512,-0.18123367768740373,-0.025816552217901467,0.40403881340636616,0.3788236780072207,-0.2482960333498241,-0.3168899660260749,-0.5513863796267193,-0.33038674805009194,-0.288901402838456
66,,,,-0.7421720171200628,-0.0068779225003572355,-0.1574382944262167,-0.2315923185856477,-0.14191089530245635,-0.1838447268380694,0.04938862598482796,0.13240802831972776,0.19009436880933173,0.22940761166138746,-0.017591526378358147,-0.3303240708362827,-0.1540446779425917,-0.023675809013268708,0.4359373032277798,0.3978897042261131,-0.3095124305509485,-0.3301357431149983,-0.5293471031274626,-0.3621358054077888,-0.2182613038579282
67,,,,-0.7304748219633463,-0.14057584611424725,-0.1721386797341804,-0.1878886136892417,-0.13960589689924596,-0.13916023850823755,-0.11906050232959052,0.21825122235752747,0.3654087812881981,0.18911844025367494,0.01941689734267626,-0.20228229892754607,-0.21290718836933387,0.03668819449737182,0.42324938738063,0.28386366035308264,-0.3189865475348608,-0.2964609345084801,-0.5808906517892645,-0.327288072130111,-0.21885306612162925
68,,,,-0.7208508680669476,-0.21945429163068653,-0.2533449047646865,-0.11868172682660295,-0.07502558803999637,-0.1983041772967056,0.05493214919736822,0.295559651736677,0.3221636275869031,0.1869973891454144,0.05331575490389362,-0.15650043835936156,-0.07082917199000871,0.06579818391050107,0.42180367840526856,0.3985009408387716,-0.2919952742577179,-0.2868615021805123,-0.5519107413458375,-0.32142808509254017,
69,,,,,-0.11763442022139525,-0.202225939021738,-0.09315277957350164,-0.07371729120122428,-0.18629503382348034,0.11372318277722915,0.25380938475636405,0.2712574537769035,0.30673597436687583,0.0456896593758982,0.014346839549117972,0.027656795484728214,0.06926952738830218,0.44809390243036695,0.3423704851655165,-0.3278280114846837,,-0.5340866546365417,-0.29173209471809525,
70,,,,,-0.044250174772051835,-0.2036776553368682,-0.10354871121832154,-0.05886451778808066,-0.17432082311145616,0.13896917659092267,0.2561171657915722,0.32940247818332136,0.13916292127760865,0.07728356016407467,-0.050802696012163466,-0.03988915425816053,0.19694320258227727,0.6087564564070682,0.3079438126401719,-0.30764568976605666,,-0.5900139767162251,-0.3254978839314475,
71,,,,,-0.25268745707651963,-0.2302123362020474,-0.1826816455455562,-0.07181686071833937,-0.22235107036960144,0.10926572917189237,0.10970756297684757,0.3403171314190425,0.1633802492030929,0.2598117375857134,-0.08235233251508234,0.13770597817039842,0.15327998120443986,0.6910544174803022,0.3289477843277861,-0.31020583699976445,,-0.5422766023070862,-0.28867094312188435,
72,,,,,-0.4247479945057675,-0.1938689172682384,-0.07427693034324799,-0.14565642304474746,-0.1421503265878723,-0.010408819367561328,0.14089492260883674,0.4631711672633436,0.2767533081588791,0.29932405533332673,0.046331600953213765,0.2236124987871708,0.2357272948252636,0.5644030243223046,0.2508433613613388,-0.3979443296575669,,-0.555903118111635,-0.2826172297337335,
73,,,,,-0.7544629780279442,-0.2110888828838995,-0.06259165021182778,-0.07330686959459154,-0.06761241311287236,-0.151198780856709,0.09642098430826708,0.4465886332425866,0.21994500377372986,0.4122761743408079,0.12882275240561736,0.4100187628357093,0.20589910055038366,0.5427119317281415,0.2248195819700003,-0.3748131395115166,,-0.5691325491327737,,
74,,,,,-0.8399763792743711,-0.17362461085001968,-0.029235871553926707,-0.08605887762816078,-0.14539900465464586,-0.19183965714514795,0.17616650451061397,0.4495211313937286,0.25507405801521,0.4231702091794789,0.17257438300557926,0.5393676728567902,0.2533726821174485,0.5189086360908224,0.25080942138608364,-0.3498671745553992,,-0.5533181107050273,,
75,,,,,,-0.18087498574745364,-0.138383251261609,-0.11468531664293467,-0.1530471029397118,-0.15971433090217602,0.21535456182554924,0.3476772763229468,0.3791371664046324,0.2841186724808837,0.22088228752579564,0.4990109223843762,0.3819032943670386,0.5860578667199761,0.17969052484779802,,,-0.5671235488113329,,
76,,,,,,-0.18566929515416145,-0.022787280847905045,-0.047881518286735585,-0.16571436326299072,-0.1823498005964668,0.2330503550383307,0.4489098723146583,0.2387024608326467,0.3467130058192769,0.2364744897383533,0.6850088747427687,0.3990021791023777,0.5559642746727862,0.2388356439586499,,,-0.5047192463535275,,
77,,,,,,-0.2034982624383144,-0.16429204713734435,-0.09681945253640213,-0.1728218256624201,-0.15157785217746067,0.1320875601364051,0.4323500650801879,0.3163937925887632,0.4510787371391576,0.2268096278461931,0.7947073519936634,0.3622846903262964,0.6292327657426808,0.16592577318735025,,,-0.4886582029235447,,
78,,,,,,-0.2361251281527608,-0.1636286691761999,-0.16977464686415722,-0.12743118375726234,-0.0675309569850544,0.16279344162361742,0.4073115646846093,0.3830930800495409,0.5145125922865672,0.2780624925196777,0.8308824472082854,0.3986289451985581,0.5523928547279757,0.1910199715946801,,,-0.5111885418341187,,
79,,,,,,-0.1998964516862616,-0.14899286666825162,-0.11227155601301676,-0.055091445597572175,-0.09162819663956867,0.10540357752367502,0.21293109804010868,0.42417585299297134,0.38727354184032414,0.2918011700376804,0.9302099716764064,0.3453594216898157,0.551265643280014,0.14721346490702206,,,-0.5760457256774787,,
80,,,,,,-0.3256749450501957,-0.04109070228662315,-0.158524020261412,-0.13663766552097556,-0.1868039967947306,-0.022844538599099632,0.24436993072369265,0.3458826458495743,0.5212186280255056,0.40712177427974,0.9535887307849018,0.4535261457209492,0.5440525368633695,0.08361458421629209,,,-0.5634481683783106,,
81,,,,,,,-0.06482692501937404,-0.14275751495366418,-0.10978869742894304,0.1869284055231981,-0.014143167638476228,0.23616858645169625,0.29985638194686626,0.5880435917308809,0.09777401503940107,0.7215737907206874,0.4803636710675842,0.5247318609031355,0.11091796735698443,,,-0.5285437850628147,,
82,,,,,,,-0.09673410048402964,-0.043815301200400114,-0.07757374697794273,0.013174900103289922,0.006550053597951688,0.1975408801530172,0.2839747691561767,0.5513051709047048,0.08051864111708884,0.9493238365807724,0.465030315982669,0.3813772530271988,0.22323469344220204,,,,,
83,,,,,,,-0.1788294156491448,-0.16650351257010776,0.0574964224690877,-0.08739602328974971,-0.043355174800129966,0.15669209887634938,0.34797248735481023,0.4952476381737441,0.3063226582413936,0.8239821966592586,0.4162387503320115,0.3402123852771988,0.2849785639628761,,,,,
84,,,,,,,-0.1919371610021665,-0.13599020463248213,-0.09353484387959464,-0.12523889098066832,-0.10221677259583917,0.16841842768260928,0.31007050348323784,0.5667204109649742,0.32639822272319297,1.0247761345888016,0.35662945499165755,0.17304371268359994,,,,,,
85,,,,,,,-0.21560229086100333,-0.13030395323475386,-0.05194441032643482,-0.1536005304462087,-0.09483479240639968,0.21551497980313966,0.39156910547239576,0.6484454132782123,0.3903612887618984,1.01029791213565,0.4029599614382029,0.19002473731555192,,,,,,
86,,,,,,,-0.3150726236495869,-0.09176542027024492,-0.040617376791544764,-0.18484927322729394,-0.11038665040836726,0.13693320908828802,0.2273892617335225,0.7077800704587673,0.3632207187118803,0.8595734997311464,0.2951535448190796,0.2512116292305233,,,,,,
87,,,,,,,-0.3674390983319311,-0.14532198701550492,-0.006416267457568736,-0.06762152771755581,-0.10979333673120097,-0.012052075462695376,0.15971939513466005,0.6819884923455879,0.2930929912454907,0.7376773856981815,0.3270021097247815,0.2032950612261777,,,,,,
88,,,,,,,-0.4024964858791629,-0.1086708036681987,-0.16267768479240094,-0.3644480810696633,-0.0775412295090181,-0.10848183152377988,0.18720530164194749,0.3989535392339088,0.18076785207854584,0.7252987382081315,0.2793322793187203,0.2024673185279413,,,,,,
89,,,,,,,,-0.1102985465656312,-0.15666129531659578,-0.3041709960096535,-0.03628395398948392,-0.08306860691982454,0.21559283460263406,0.29760125658692616,0.3289354230428465,0.5284882051510921,0.36774757199637703,0.21308906055418486,,,,,,
90,,,,,,,,-0.05477605393529217,-0.2089184152604684,-0.3100145439915485,-0.049384664606241024,0.07265398408730839,0.2192367676161888,0.3386593571975052,0.3734891672431688,0.6690356300947107,0.2174860905439262,0.21828276776596398,,,,,,
91,,,,,,,,-0.14537409556197198,-0.07866277522215359,-0.2817751021552661,-0.07405774400996279,0.0713255097487302,0.11142235329626438,0.1937399021236992,0.3895760111823892,0.4163709291437607,0.1939913822139632,0.16070929848959634,,,,,,
92,,,,,,,,-0.19916878843657584,0.08088187695208228,-0.05072460494938635,-0.06053705377526964,0.0317313837723594,0.12872140194947868,0.5074479031630537,0.304799807420725,0.44713973978531385,0.17738311596465814,0.09001346957891965,,,,,,
93,,,,,,,,-0.18729546496653704,-0.03781977804896641,0.07545116524095175,-0.08908439379796107,-0.18673483240210587,0.17518523126584196,0.5878240405461126,0.2281505093983833,0.22887049937813764,0.13498111603657392,0.19163750623666687,,,,,,
94,,,,,,,,-0.272752250899142,0.037301861692554894,0.03591858358205968,-0.055572939299910466,-0.1122284028948295,0.1917540183352502,0.635611680751385,0.4437812028512713,0.4910847809742291,0.2467338876538285,0.2127255567984987,,,,,,
95,,,,,,,,-0.28407130914028844,-0.016210502448910983,-0.33167186297448303,0.023744978679236084,-0.006204389100838093,0.1176202625144871,0.2599562164298828,0.32460593867493426,0.25481511940738605,0.1782789015109243,0.11715702635601932,,,,,,
96,,,,,,,,-0.25697288256154405,-0.09520350296997826,-0.31577082212582663,-0.040570256436156533,0.025303310426331826,0.11388935428262136,0.3996005761980808,0.3579813220108408,0.1975140712874799,0.0688125707638374,0.08756787548751442,,,,,,
97,,,,,,,,-0.2094942237319417,-0.03501554816568131,-0.18313483288698415,-0.0005108352805969217,0.0757611044250659,0.11019618501291628,0.4324708363129233,0.5622348526203602,0.2650199506968862,-0.023739401370993285,-0.010403507176527604,,,,,,
98,,,,,,,,,-0.1431409452141139,0.12225204667465304,-0.011458149474799841,-0.07204130470727678,0.14908119520884888,0.4085267342877579,0.5587831358619635,0.18650467044530394,0.08003392850004509,,,,,,,
99,,,,,,,,,-0.21167991471035386,-0.04819772511000675,0.034470430617457026,-0.044421600053260235,0.24294369354084025,0.7123162571240238,0.4408681151327869,0.13462999788195695,0.1204852503291427,,,,,,,
100,,,,,,,,,-0.3675371512538055,-0.18227030934050514,0.11402840649621028,-0.05025606383213877,0.17098144518485814,0.7977070155470853,0.19989881716247385,0.7347221663461383,0.05152934811898113,,,,,,,
101,,,,,,,,,-0.47414824061658395,0.1898683285800544,-0.07263424751302773,-0.07639488132701988,0.19693434719703706,0.4847159014984683,0.3261468122792381,0.3173708721780377,0.035987274622446115,,,,,,,
102,,,,,,,,,-0.47910969050678,0.046634110740384926,0.09998261794010244,-0.10056577729716132,0.2099339927359596,0.4519192300819963,0.32892868474619075,0.10863833074191033,-0.12940612819337627,,,,,,,
103,,,,,,,,,-0.4968843362792797,-0.5221973404440083,0.2309571188191049,-0.13775612512861812,0.1875253619808035,0.33226313164544674,0.3556676507957901,-0.0004815407324834098,-0.026166856520127624,,,,,,,
104,,,,,,,,,,-0.7192479187582022,0.12887223820824634,-0.11359728488850696,0.07439351977041042,0.5377896618121119,0.14039764536476085,0.4348955246059285,,,,,,,,
105,,,,,,,,,,-0.621017880441018,0.2241810835984932,-0.09346182503945323,0.06862061899568506,0.4073043103724041,0.2127090851735982,0.4331452095257671,,,,,,,,
106,,,,,,,,,,,0.1937608144968781,-0.08838723472323108,0.044539870110587465,0.7365131699317011,0.30255999271705925,0.10287908380290743,,,,,,,,
107,,,,,,,,,,,0.1222749042491067,-0.14090902992638732,-0.03362389307533942,0.2856350561604533,0.3355353683537725,0.014510367763084453,,,,,,,,
108,,,,,,,,,,,0.050067203672846894,-0.010599384321882788,0.07046035184995958,0.4250404957556482,0.20709155058956608,-0.007785060751861472,,,,,,,,
109,,,,,,,,,,,,-0.07710253881265583,0.10038220045552393,0.7443066472564634,0.2698958917717986,-0.5316299364676933,,,,,,,,
110,,,,,,,,,,,,-0.048241220536867864,-0.07267801659740769,0.42473089823242827,0.04735376949256143,-0.1538936613487687,,,,,,,,
111,,,,,,,,,,,,-0.2806894564333531,-0.024229583653552208,0.4242985773666712,0.14059437474827965,-0.1142853760645126,,,,,,,,
112,,,,,,,,,,,,-0.3005793631120621,0.11005487813227076,0.24148962860027454,0.328844381718552,0.03872194688544983,,,,,,,,
113,,,,,,,,,,,,-0.3053083349808947,-0.03686054701104702,-0.07835451953947281,0.34971501156527296,0.14944331258506516,,,,,,,,
114,,,,,,,,,,,,-0.453853209939405,-0.13200961893294494,0.014256182030156772,0.16377855115422954,,,,,,,,,
115,,,,,,,,,,,,,-0.16710663061562592,0.044890286571718015,,,,,,,,,,
116,,,,,,,,,,,,,-0.08890134357679003,-0.023364191563067568,,,,,,,,,,
117,,,,,,,,,,,,,-0.1428175315831668,,,,,,,,,,,
